model,checkpoint,eng_acc,nld_acc,spa_acc,fra_acc,rus_acc,ita_acc,por_acc,tur_acc,ara_acc,deu_acc,eng_se,nld_se,spa_se,fra_se,rus_se,ita_se,por_se,tur_se,ara_se,deu_se,source_path
HPLT/hplt2c_zhos_checkpoints,checkpoint_0038000,0.7298701298701299,0.5482625482625483,0.6965761511216056,0.6836734693877551,0.5446242171189979,0.5645215071690564,0.6282808398950132,0.6636050516647531,0.6345679012345679,0.6801566579634465,0.0160016120694983,0.0103078051927435,0.0091202517107425,0.0092128173428163,0.0080449007314148,0.0090538932343188,0.0087534025277191,0.0113202364715317,0.0138151071349468,0.0097296702557739,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0038000/all.csv
HPLT/hplt2c_zhos_checkpoints,checkpoint_0039000,0.7311688311688311,0.4834834834834834,0.7068083431719795,0.6726844583987441,0.5511482254697286,0.5781927309103034,0.6200787401574803,0.677382319173364,0.6246913580246913,0.6744995648389904,0.0159772960464495,0.010350510999063,0.0090307600888384,0.009295854096639,0.0080347603876062,0.0090178936794058,0.0087914950878667,0.0112004877508983,0.0138911721155559,0.0097744338429372,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0039000/all.csv
HPLT/hplt2c_zhos_checkpoints,checkpoint_0040000,0.7662337662337663,0.5328185328185329,0.7229437229437229,0.6797488226059655,0.5623695198329853,0.5765255085028342,0.6164698162729659,0.6699196326061998,0.654320987654321,0.7053959965187119,0.0152519780159388,0.0103338303509739,0.0088783837001513,0.0092431475906725,0.0080140476058064,0.0090226613769017,0.0088074097498499,0.0112667102190034,0.0136440654058039,0.0095095683712065,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0040000/all.csv
HPLT/hplt2c_zhos_checkpoints,checkpoint_0041000,0.7571428571428571,0.5418275418275418,0.721763085399449,0.6946624803767661,0.5427974947807933,0.5901967322440813,0.619750656167979,0.6785304247990815,0.6691358024691358,0.7032201914708442,0.0154532201923165,0.0103198620360455,0.0088900125689804,0.0091238323425208,0.0080474904094059,0.0089804453841255,0.0087929631468213,0.011190011317429,0.0134987602028821,0.0095298887108844,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0041000/all.csv
HPLT/hplt2c_zhos_checkpoints,checkpoint_0042000,0.7493506493506493,0.54997854997855,0.7024793388429752,0.6711145996860283,0.5391440501043842,0.5805268422807602,0.630249343832021,0.6647531572904707,0.6584362139917695,0.7075718015665796,0.0156181817817172,0.0103042964916127,0.0090692841791467,0.0093072403445572,0.0080523428452759,0.0090110418662846,0.0087438600210674,0.0113106737931429,0.0136051904309839,0.0094889874146804,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0042000/all.csv
HPLT/hplt2c_zhos_checkpoints,checkpoint_0043000,0.7584415584415585,0.540969540969541,0.7056277056277056,0.6864207221350078,0.543580375782881,0.5818606202067356,0.6223753280839895,0.6659012629161883,0.6699588477366255,0.7093124456048738,0.015425058078162,0.0103213385091177,0.0090413638355723,0.0091911352921529,0.0080463939012353,0.00900703364996,0.0087810991970842,0.0113010360660844,0.0134902491862771,0.0094723338644842,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0043000/all.csv
HPLT/hplt2c_zhos_checkpoints,checkpoint_0044000,0.7571428571428571,0.5624195624195624,0.695789059425423,0.6946624803767661,0.552713987473904,0.5965321773924641,0.6253280839895013,0.6670493685419059,0.6526748971193416,0.7171453437771975,0.0154532201923165,0.0102751464718595,0.0091269123479954,0.0091238323425208,0.0080321190355732,0.0089584558315734,0.0087674249325934,0.0112913230981824,0.0136592987001197,0.0093952912042591,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0044000/all.csv
HPLT/hplt2c_zhos_checkpoints,checkpoint_0045000,0.7753246753246753,0.5598455598455598,0.7107438016528925,0.6934850863422292,0.5495824634655533,0.5825275091697233,0.6240157480314961,0.664179104477612,0.6526748971193416,0.7132288946910357,0.0150409105812599,0.0102817141596326,0.0089948835442364,0.009133656113757,0.0080373212717052,0.0090050041704663,0.0087735452660537,0.0113154645014941,0.0136592987001197,0.0094342449393498,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0045000/all.csv
HPLT/hplt2c_zhos_checkpoints,checkpoint_0046000,0.7649350649350649,0.5568425568425568,0.7111373475009839,0.6970172684458399,0.5600208768267223,0.5885295098366122,0.619750656167979,0.6699196326061998,0.6370370370370371,0.7180156657963447,0.0152813191859258,0.0102890220208157,0.0089912507319402,0.0091039737199629,0.0080187263594802,0.0089859756221564,0.0087929631468213,0.0112667102190034,0.0137951160463622,0.0093865162969517,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0046000/all.csv
HPLT/hplt2c_zhos_checkpoints,checkpoint_0047000,0.7818181818181819,0.5804375804375804,0.7150728059818969,0.695839874411303,0.5501043841336117,0.594864954984995,0.631233595800525,0.6745120551090701,0.6444444444444445,0.720626631853786,0.0148839018936608,0.0102212712912667,0.0089544671833235,0.0091139382876392,0.0080364765797555,0.008964392536572,0.0087390303066123,0.0112263411801237,0.0137327760425443,0.0093599309253003,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0047000/all.csv
HPLT/hplt2c_zhos_checkpoints,checkpoint_0047684,,,,,,,,,,,,,,,,,,,,,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/checkpoint_0047684/all.csv
HPLT/hplt2c_zhos_checkpoints,main,0.7779220779220779,0.5765765765765766,0.7158598976780794,0.695054945054945,0.5524530271398748,0.586862287429143,0.6305774278215223,0.669345579793341,0.6411522633744856,0.720626631853786,0.014978743319554,0.0102339855731801,0.0089470105766298,0.0091205421447829,0.0080325648523019,0.0089913993772815,0.0087422544522552,0.0112716706603071,0.013760922741104,0.0093599309253003,multiblimp/results/HPLT/hplt2c_zhos_checkpoints/main/all.csv
HuggingFaceTB/SmolLM2-1.7B,main,0.9883116883116884,0.8172458172458172,0.918142463597009,0.945054945054945,0.8541231732776617,0.81027009003001,0.8966535433070866,0.7617680826636051,0.811522633744856,0.9064403829416884,0.0038732675319774,0.0080045860793155,0.0054385363962578,0.0045143281348916,0.0057021765006359,0.007159695814696,0.0055138208174727,0.0102067454479795,0.0112199722227258,0.0060748957346782,multiblimp/results/HuggingFaceTB/SmolLM2-1.7B/main/all.csv
checkpoint_0001000/checkpoint_0002000/checkpoint_0003000,checkpoint_0003000,,,,,,,,,,,,,,,,,,,,,multiblimp/results/checkpoint_0001000/checkpoint_0002000/checkpoint_0003000/all.csv
checkpoint_0002000/checkpoint_0003000/checkpoint_0004000,checkpoint_0004000,,,,,,,,,,,,,,,,,,,,,multiblimp/results/checkpoint_0002000/checkpoint_0003000/checkpoint_0004000/all.csv
checkpoint_0003000/checkpoint_0004000/checkpoint_0005000,checkpoint_0005000,,,,,,,,,,,,,,,,,,,,,multiblimp/results/checkpoint_0003000/checkpoint_0004000/checkpoint_0005000/all.csv
google/gemma-2-2b,main,0.987012987012987,0.9455169455169457,0.9634002361275088,0.9791993720565147,0.9509394572025052,0.9393131043681228,0.95997375328084,0.8897818599311137,0.9061728395061728,0.973455178416014,0.004080099069444,0.0047010432341309,0.0037251192785072,0.0028273141992179,0.0034892320916248,0.0043597784346777,0.0035505418190613,0.0075031605154248,0.0083653028472573,0.0033533035833536,multiblimp/results/google/gemma-2-2b/main/all.csv
merged-10-checkpoints/checkpoint_0001000/checkpoint_0002000,checkpoint_0002000,,,,,,,,,,,,,,,,,,,,,multiblimp/results/merged-10-checkpoints/checkpoint_0001000/checkpoint_0002000/all.csv
meta-llama/Llama-3.2-1B,main,0.9896103896103896,0.9086229086229086,0.9551357733175916,0.9729199372056516,0.9224947807933194,0.9269756585528508,0.9419291338582676,0.8214695752009185,0.8502057613168724,0.9612706701479548,0.0036541501731241,0.0059681450448263,0.0041065802699828,0.0032156122411327,0.0043195119827238,0.0047509423085032,0.0042362422314899,0.0091754587136709,0.0102381488143325,0.0040250179800157,multiblimp/results/meta-llama/Llama-3.2-1B/main/all.csv
models/dareties-10-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6792207792207792,0.5036465036465037,0.6646989374262101,0.6043956043956044,0.5427974947807933,0.5498499499833278,0.6085958005249343,0.6831228473019518,0.6386831275720165,0.6044386422976501,0.0168214424190996,0.0103558873514628,0.0093654278959171,0.0096870488760687,0.0080474904094059,0.0090847402272832,0.0088403556022738,0.0111473283469364,0.0137815702703554,0.0102001845150255,multiblimp/results/models/dareties-10-checkpoints/checkpoint_0047684/all.csv
models/linear-aya-checkpoints/checkpoint_0047684,checkpoint_0047684,0.977922077922078,0.8927498927498928,0.9527744982290436,0.9713500784929356,0.9368475991649268,0.9136378792930976,0.9452099737532808,0.8731343283582089,0.9094650205761317,0.9560487380330722,0.0052952425884906,0.0064090348652749,0.0042080512471309,0.0033048358735317,0.0039293132857614,0.0051293279228,0.004121994621019,0.007974225593973,0.0082321460094845,0.0042761278236054,multiblimp/results/models/linear-aya-checkpoints/checkpoint_0047684/all.csv
models/merged-10-checkpoints/checkpoint_0000000,checkpoint_0000000,0.6493506493506493,0.5529815529815529,0.6379378197560016,0.5839874411302983,0.537839248434238,0.5425141713904635,0.59251968503937,0.6624569460390356,0.6378600823045267,0.5922541340295909,0.0171961330423003,0.0102978582122505,0.0095340719162689,0.0097646181067644,0.0080539703392134,0.0090971662925978,0.0089001479661277,0.0113297242912816,0.0137883650393521,0.0102511791071675,multiblimp/results/models/mixed-10-checkpoints/checkpoint_0000000/all.csv
models/merged-10-checkpoints/checkpoint_0001000,checkpoint_0001000,0.6701298701298701,0.5761475761475762,0.6816214088941361,0.6330455259026687,0.5360125260960334,0.557519173057686,0.6207349081364829,0.687715269804822,0.6650205761316872,0.6679721496953873,0.0169435973154016,0.0102353587271803,0.0092414731715183,0.0095482515852318,0.0080561556290104,0.0090696159908598,0.0087885461795018,0.0111033909830073,0.0135406174356114,0.0098240694128683,multiblimp/results/models/merged-10-checkpoints/checkpoint_0001000/all.csv
models/merged-10-checkpoints/checkpoint_0002000,checkpoint_0002000,0.6636363636363637,0.5645645645645646,0.6871310507674144,0.6240188383045526,0.5461899791231732,0.5608536178726242,0.6161417322834646,0.6722158438576349,0.6551440329218107,0.6579634464751958,0.0170264553698697,0.0102694587664537,0.0091981118521413,0.0095958219532376,0.0080425941670882,0.009062357373829,0.00880883105755,0.0112466783749095,0.013636381048723,0.0098960557231795,multiblimp/results/models/merged-10-checkpoints/checkpoint_0002000/all.csv
models/merged-10-checkpoints/checkpoint_0003000,checkpoint_0003000,0.6688311688311688,0.5735735735735735,0.6717827626918536,0.6259811616954474,0.5391440501043842,0.5571857285761921,0.6184383202099738,0.6831228473019518,0.6452674897119342,0.6475195822454308,0.0169604596096409,0.0102434319241853,0.0093152129668542,0.0095857844386213,0.0080523428452759,0.0090703190523619,0.0087987927975101,0.0111473283469364,0.0137256287999099,0.0099659553827128,multiblimp/results/models/merged-10-checkpoints/checkpoint_0003000/all.csv
models/merged-10-checkpoints/checkpoint_0004000,checkpoint_0004000,0.6649350649350649,0.5555555555555556,0.6599763872491146,0.6259811616954474,0.5331419624217119,0.5331777259086362,0.6164698162729659,0.6699196326061998,0.6378600823045267,0.6261966927763273,0.0170101735927553,0.0102920373032727,0.0093975880818583,0.0095857844386213,0.0080593701597149,0.0091101085354138,0.0088074097498499,0.0112667102190034,0.0137883650393521,0.0100925739990862,multiblimp/results/models/merged-10-checkpoints/checkpoint_0004000/all.csv
models/merged-10-checkpoints/checkpoint_0005000,checkpoint_0005000,0.6584415584415585,0.561990561990562,0.6587957497048406,0.630298273155416,0.5323590814196242,0.5341780593531177,0.613517060367454,0.6710677382319173,0.6617283950617284,0.6414273281114012,0.0170901457350412,0.0102762605858195,0.0094054651373179,0.0095631085704855,0.0080602003258426,0.0091088753764204,0.0088200491344492,0.0112567323633259,0.0135732709447848,0.010004313927275,multiblimp/results/models/merged-10-checkpoints/checkpoint_0005000/all.csv
models/merged-10-checkpoints/checkpoint_0006000,checkpoint_0006000,0.6636363636363637,0.577005577005577,0.6591892955529319,0.597723704866562,0.5334029227557411,0.5398466155385129,0.6174540682414699,0.6526980482204363,0.6526748971193416,0.6279373368146214,0.0170264553698697,0.0102326045190069,0.0094028466676364,0.0097143276806453,0.0080590890083762,0.0091011918436195,0.0088031203802762,0.011407374346335,0.0136592987001197,0.0100830329494155,multiblimp/results/models/merged-10-checkpoints/checkpoint_0006000/all.csv
models/merged-10-checkpoints/checkpoint_0007000,checkpoint_0007000,0.6571428571428571,0.5551265551265552,0.6635182998819362,0.5824175824175825,0.5347077244258872,0.5265088362787596,0.6000656167979003,0.6584385763490241,0.6230452674897119,0.6557876414273281,0.0171057111465686,0.0102930268599197,0.0093735660711854,0.0097698664909685,0.0080576500214878,0.0091173901309886,0.0088733224050274,0.0113623448426832,0.0139032477523963,0.009911053748902,multiblimp/results/models/merged-10-checkpoints/checkpoint_0007000/all.csv
models/merged-10-checkpoints/checkpoint_0008000,checkpoint_0008000,0.6792207792207792,0.5615615615615616,0.6564344746162928,0.5989010989010989,0.5469728601252609,0.531510503501167,0.5980971128608924,0.687715269804822,0.6584362139917695,0.6405570060922542,0.0168214424190996,0.0102773668967063,0.0094210248084886,0.0097096500864994,0.0080414108019496,0.0091120820564147,0.0088805310007769,0.0111033909830073,0.0136051904309839,0.010009650000932,multiblimp/results/models/merged-10-checkpoints/checkpoint_0008000/all.csv
models/merged-10-checkpoints/checkpoint_0009000,checkpoint_0009000,0.674025974025974,0.5216645216645217,0.658008658008658,0.609105180533752,0.5425365344467641,0.5301767255751917,0.5941601049868767,0.6831228473019518,0.642798353909465,0.6270670147954743,0.0168921314335768,0.0103464368386273,0.0094106804603807,0.009666658853969,0.0080478514624789,0.0091135873417623,0.0088945018743123,0.0111473283469364,0.0137469377097474,0.0100878209396407,multiblimp/results/models/merged-10-checkpoints/checkpoint_0009000/all.csv
models/merged-10-checkpoints/checkpoint_0010000,checkpoint_0010000,0.6935064935064935,0.4954954954954955,0.6481700118063755,0.6063579277864992,0.5328810020876826,0.5318439479826609,0.6000656167979003,0.6756601607347876,0.6790123456790124,0.6375108790252393,0.0166146249521248,0.0103557424934577,0.0094734585969847,0.0096786675555212,0.0080596490962526,0.0091116955241089,0.0088733224050274,0.0112160575581314,0.0133935240200062,0.0100280450547223,multiblimp/results/models/merged-10-checkpoints/checkpoint_0010000/all.csv
models/merged-10-checkpoints/checkpoint_0011000,checkpoint_0011000,0.7142857142857143,0.4753324753324753,0.6564344746162928,0.6114599686028257,0.5516701461377871,0.547515838612871,0.5967847769028871,0.6900114810562572,0.6633744855967079,0.643603133159269,0.0162800823513768,0.0103435519123439,0.0094210248084886,0.009656109643812,0.0080338888816798,0.0090889099706798,0.0088852539920865,0.0110809472571807,0.0135570362717698,0.0099908169355864,multiblimp/results/models/merged-10-checkpoints/checkpoint_0011000/all.csv
models/merged-10-checkpoints/checkpoint_0012000,checkpoint_0012000,0.687012987012987,0.5079365079365079,0.6363636363636364,0.5985086342229199,0.5521920668058455,0.5471823941313771,0.5961286089238845,0.6871412169919633,0.6378600823045267,0.6453437771975631,0.0167109165147893,0.010354858053262,0.0095429796560268,0.0097112157597285,0.0080330084319825,0.0090894891770207,0.0088875907056949,0.0111089522577807,0.0137883650393521,0.0099798575737927,multiblimp/results/models/merged-10-checkpoints/checkpoint_0012000/all.csv
models/merged-10-checkpoints/checkpoint_0013000,checkpoint_0013000,0.7,0.4555984555984556,0.633215269578906,0.6157770800627943,0.5451461377870563,0.5565188396132044,0.5964566929133859,0.6888633754305397,0.6238683127572017,0.6440382941688425,0.0165144564768954,0.010315247652336,0.0095604642236242,0.0096361528939213,0.00804414078711,0.0090717127515705,0.0088864244126976,0.011092208905565,0.0138972313047603,0.0099880905978834,multiblimp/results/models/merged-10-checkpoints/checkpoint_0013000/all.csv
models/merged-10-checkpoints/checkpoint_0014000,checkpoint_0014000,0.7168831168831169,0.483054483054483,0.6430539157811885,0.6040031397174255,0.552713987473904,0.5685228409469824,0.5915354330708661,0.6739380022962113,0.6641975308641975,0.6505657093124456,0.0162353515839149,0.0103502135023055,0.0095043554956819,0.0096887055522512,0.0080321190355732,0.0090440849129964,0.0089034863061084,0.0112314541957336,0.0135488499157525,0.0099461117037784,multiblimp/results/models/merged-10-checkpoints/checkpoint_0014000/all.csv
models/merged-10-checkpoints/checkpoint_0015000,checkpoint_0015000,0.7207792207792207,0.4714714714714714,0.6454151908697363,0.609105180533752,0.5506263048016702,0.5428476158719573,0.5908792650918635,0.6836969001148105,0.6534979423868312,0.6392515230635335,0.0161670072756062,0.0103392917404284,0.0094902427629358,0.009666658853969,0.0080356229526718,0.0090966446333739,0.0089056913438797,0.0111419050763464,0.0136517045976767,0.0100175870874698,multiblimp/results/models/merged-10-checkpoints/checkpoint_0015000/all.csv
models/merged-10-checkpoints/checkpoint_0016000,checkpoint_0016000,0.7194805194805195,0.4942084942084942,0.6493506493506493,0.6075353218210361,0.5548016701461378,0.5595198399466489,0.5928477690288714,0.6940298507462687,0.6345679012345679,0.6409921671018277,0.0161899560642321,0.0103554680201014,0.0094661596899323,0.0096735602890534,0.0080284719229006,0.0090653105942174,0.0088990269710946,0.0110409013358211,0.0138151071349468,0.010006986437116,multiblimp/results/models/merged-10-checkpoints/checkpoint_0016000/all.csv
models/merged-10-checkpoints/checkpoint_0017000,checkpoint_0017000,0.7116883116883117,0.4873444873444873,0.6505312868949232,0.608712715855573,0.5339248434237995,0.5421807269089697,0.5859580052493438,0.6848450057405281,0.6559670781893004,0.6370757180156658,0.0163241538311979,0.0103528449077126,0.0094587971555985,0.0096683940532032,0.0080585200603663,0.0090976838467968,0.0089217070896156,0.0111309996232835,0.0136286514500363,0.0100306373047337,multiblimp/results/models/merged-10-checkpoints/checkpoint_0017000/all.csv
models/merged-10-checkpoints/checkpoint_0018000,checkpoint_0018000,0.7025974025974026,0.4839124839124839,0.6402990948445494,0.6181318681318682,0.5373173277661796,0.5448482827609203,0.594488188976378,0.695752009184845,0.6576131687242799,0.6261966927763273,0.0164732878014084,0.0103508008594741,0.0095205026172428,0.0096249296462529,0.0080546058001054,0.009093428432556,0.0088933603131089,0.0110234368553271,0.0136130562191324,0.0100925739990862,multiblimp/results/models/merged-10-checkpoints/checkpoint_0018000/all.csv
models/merged-10-checkpoints/checkpoint_0019000,checkpoint_0019000,0.7090909090909091,0.4967824967824968,0.663124754033845,0.6185243328100472,0.5373173277661796,0.5238412804268089,0.589238845144357,0.6854190585533869,0.6650205761316872,0.6174934725848564,0.0163675713489917,0.0103559483437009,0.0093762642253224,0.0096230358458276,0.0080546058001054,0.0091198458491344,0.0089111321992553,0.0111255173830639,0.0135406174356114,0.0101381940304184,multiblimp/results/models/merged-10-checkpoints/checkpoint_0019000/all.csv
models/merged-10-checkpoints/checkpoint_0020000,checkpoint_0020000,0.7181818181818181,0.4697554697554698,0.6702085792994884,0.6075353218210361,0.5433194154488518,0.5295098366122041,0.5961286089238845,0.6900114810562572,0.6765432098765433,0.6205395996518712,0.0162127372651785,0.0103371991853267,0.0093265781943734,0.0096735602890534,0.0080467616290863,0.0091143154851746,0.0088875907056949,0.0110809472571807,0.013420471281627,0.0101226208116097,multiblimp/results/models/merged-10-checkpoints/checkpoint_0020000/all.csv
models/merged-10-checkpoints/checkpoint_0021000,checkpoint_0021000,0.712987012987013,0.4851994851994852,0.6796536796536796,0.6118524332810047,0.5383611691022965,0.5465155051683894,0.5984251968503937,0.6940298507462687,0.6691358024691358,0.6161879895561357,0.0163022001661822,0.0103516246289592,0.0092565973662051,0.0096543284061477,0.0080533260012842,0.0090906352441779,0.0088793399174935,0.0110409013358211,0.0134987602028821,0.0101447391066371,multiblimp/results/models/merged-10-checkpoints/checkpoint_0021000/all.csv
models/merged-10-checkpoints/checkpoint_0022000,checkpoint_0022000,0.7181818181818181,0.4882024882024882,0.683982683982684,0.6259811616954474,0.5498434237995825,0.547515838612871,0.6007217847769029,0.6859931113662457,0.6592592592592592,0.6105308964316797,0.0162127372651785,0.0103532795972725,0.0092230733197691,0.0095857844386213,0.0080369000424453,0.0090889099706798,0.0088708863904062,0.0111200154282859,0.0135972790893583,0.0101722099827416,multiblimp/results/models/merged-10-checkpoints/checkpoint_0022000/all.csv
models/merged-10-checkpoints/checkpoint_0023000,checkpoint_0023000,0.7116883116883117,0.5577005577005577,0.6835891381345927,0.6259811616954474,0.5289665970772442,0.5398466155385129,0.6062992125984252,0.6796785304247991,0.6452674897119342,0.618798955613577,0.0163241538311979,0.0102869729659322,0.0092261590260234,0.0095857844386213,0.0080635675201375,0.0091011918436195,0.0088495087389963,0.0111794573812377,0.0137256287999099,0.0101315715255587,multiblimp/results/models/merged-10-checkpoints/checkpoint_0023000/all.csv
models/merged-10-checkpoints/checkpoint_0024000,checkpoint_0024000,0.7246753246753247,0.5341055341055341,0.6772924045651318,0.6157770800627943,0.5268789144050104,0.5311770590196733,0.5974409448818898,0.6848450057405281,0.6493827160493827,0.623585726718886,0.0160971481898751,0.0103320423601632,0.0092744969723605,0.0096361528939213,0.008065453856956,0.0091124645038214,0.0088829007614907,0.0111309996232835,0.0136892257097122,0.0101066240837621,multiblimp/results/models/merged-10-checkpoints/checkpoint_0024000/all.csv
models/merged-10-checkpoints/checkpoint_0025000,checkpoint_0025000,0.7090909090909091,0.5718575718575719,0.6820149547422275,0.619309262166405,0.5341858037578288,0.5258419473157719,0.6033464566929134,0.6779563719862227,0.6469135802469136,0.6153176675369887,0.0163675713489917,0.010248656447227,0.0092384255685431,0.0096192282733638,0.008058232263226,0.0091180285186911,0.0088609762199143,0.0111952592083675,0.0137112011504046,0.0101490595489195,multiblimp/results/models/merged-10-checkpoints/checkpoint_0025000/all.csv
models/merged-10-checkpoints/checkpoint_0026000,checkpoint_0026000,0.7025974025974026,0.5323895323895323,0.6804407713498623,0.6204866562009419,0.5328810020876826,0.5205068356118706,0.6118766404199475,0.687715269804822,0.648559670781893,0.6166231505657093,0.0164732878014084,0.0103344109993865,0.0092505704225378,0.0096134669262058,0.0080596490962526,0.0091225488139746,0.0088269231680289,0.0111033909830073,0.0136965954802922,0.0101425660084572,multiblimp/results/models/merged-10-checkpoints/checkpoint_0026000/all.csv
models/merged-10-checkpoints/checkpoint_0027000,checkpoint_0027000,0.7051948051948052,0.5413985413985414,0.6796536796536796,0.6181318681318682,0.5284446764091858,0.5258419473157719,0.604002624671916,0.6882893226176808,0.6559670781893004,0.6218450826805918,0.0164314827654571,0.0103206041240438,0.0092565973662051,0.0096249296462529,0.0080640523684588,0.0091180285186911,0.008858457079602,0.011097809875581,0.0136286514500363,0.0101158170452868,multiblimp/results/models/merged-10-checkpoints/checkpoint_0027000/all.csv
models/merged-10-checkpoints/checkpoint_0028000,checkpoint_0028000,0.6987012987012987,0.531960531960532,0.6776859504132231,0.6067503924646782,0.5203549060542797,0.5148382794264755,0.6148293963254593,0.695752009184845,0.6469135802469136,0.6244560487380331,0.016534803667731,0.010334983975707,0.0092715325396562,0.0096769716797332,0.0080704375251577,0.009126209749362,0.008814473932229,0.0110234368553271,0.0137112011504046,0.0101019755224977,multiblimp/results/models/merged-10-checkpoints/checkpoint_0028000/all.csv
models/merged-10-checkpoints/checkpoint_0029000,checkpoint_0029000,0.7064935064935065,0.5727155727155727,0.695789059425423,0.6114599686028257,0.524008350730689,0.5238412804268089,0.610236220472441,0.6859931113662457,0.6469135802469136,0.6379460400348129,0.0164103400954024,0.0102460599302686,0.0091269123479954,0.009656109643812,0.0080678166646654,0.0091198458491344,0.0088336919100192,0.0111200154282859,0.0137112011504046,0.0100254439149269,multiblimp/results/models/merged-10-checkpoints/checkpoint_0029000/all.csv
models/merged-10-checkpoints/checkpoint_0030000,checkpoint_0030000,0.7116883116883117,0.5096525096525096,0.6784730421094057,0.6040031397174255,0.5156576200417536,0.5365121707235745,0.6089238845144357,0.6727898966704937,0.6477366255144033,0.6309834638816362,0.0163241538311979,0.0103542327999598,0.0092655810940658,0.0096887055522512,0.0080731720032337,0.0091058548561115,0.0088390312563435,0.0112416227671506,0.013703920603337,0.0100659991808106,multiblimp/results/models/merged-10-checkpoints/checkpoint_0030000/all.csv
models/merged-10-checkpoints/checkpoint_0031000,checkpoint_0031000,0.712987012987013,0.5272415272415273,0.6847697756788665,0.6114599686028257,0.5221816283924844,0.5331777259086362,0.6046587926509186,0.6808266360505166,0.6625514403292181,0.6301131418624891,0.0163022001661822,0.0103407807096842,0.0092168789689465,0.009656109643812,0.0080691811600302,0.0091101085354138,0.0088559212719559,0.0111688257226169,0.0135651765871686,0.0100709098238448,multiblimp/results/models/merged-10-checkpoints/checkpoint_0031000/all.csv
models/merged-10-checkpoints/checkpoint_0032000,checkpoint_0032000,0.7181818181818181,0.5564135564135564,0.6847697756788665,0.6346153846153846,0.5219206680584552,0.5285095031677226,0.6017060367454068,0.6756601607347876,0.6534979423868312,0.6318537859007833,0.0162127372651785,0.0102900348859883,0.0092168789689465,0.0095396120820174,0.0080693672597562,0.0091153770872552,0.0088672012441013,0.0112160575581314,0.0136517045976767,0.0100610533793269,multiblimp/results/models/merged-10-checkpoints/checkpoint_0032000/all.csv
models/merged-10-checkpoints/checkpoint_0033000,checkpoint_0033000,0.7155844155844155,0.5624195624195624,0.680047225501771,0.6334379905808477,0.5187891440501043,0.5341780593531177,0.6013779527559056,0.6687715269804823,0.6452674897119342,0.6283724978241949,0.0162577997168322,0.0102751464718595,0.009253587678458,0.0095461019412255,0.0080714283851033,0.0091088753764204,0.0088684337784128,0.0112766121440351,0.0137256287999099,0.0100806258397205,multiblimp/results/models/merged-10-checkpoints/checkpoint_0033000/all.csv
models/merged-10-checkpoints/checkpoint_0034000,checkpoint_0034000,0.7077922077922078,0.5238095238095238,0.6623376623376623,0.630298273155416,0.5237473903966597,0.5378459486495498,0.5951443569553806,0.6762342135476463,0.6329218106995885,0.6218450826805918,0.0163890364993709,0.0103444144217059,0.0093816387149086,0.0095631085704855,0.0080680182148255,0.0091040388050831,0.008891064835218,0.0112108868989217,0.0138282168803796,0.0101158170452868,multiblimp/results/models/merged-10-checkpoints/checkpoint_0034000/all.csv
models/merged-10-checkpoints/checkpoint_0035000,checkpoint_0035000,0.7038961038961039,0.5105105105105106,0.6666666666666666,0.6318681318681318,0.5336638830897703,0.535511837279093,0.5915354330708661,0.6733639494833524,0.6362139917695473,0.6288076588337685,0.0164524651299412,0.010353874406044,0.0093517181795207,0.0095546596545173,0.0080588056420045,0.0091071739127228,0.0089034863061084,0.0112365480493932,0.0138018233556028,0.0100782099786254,multiblimp/results/models/merged-10-checkpoints/checkpoint_0035000/all.csv
models/merged-10-checkpoints/checkpoint_0036000,checkpoint_0036000,0.7298701298701299,0.5002145002145002,0.6595828414010232,0.6354003139717426,0.5433194154488518,0.5381793931310437,0.5908792650918635,0.6716417910447762,0.648559670781893,0.6309834638816362,0.0160016120694983,0.0103561618137054,0.0094002209844986,0.0095352513567582,0.0080467616290863,0.0091035745545328,0.0089056913438797,0.0112517148984292,0.0136965954802922,0.0100659991808106,multiblimp/results/models/merged-10-checkpoints/checkpoint_0036000/all.csv
models/merged-10-checkpoints/checkpoint_0037000,checkpoint_0037000,0.7220779220779221,0.4869154869154869,0.669815033451397,0.6267660910518054,0.5367954070981211,0.5208402800933645,0.5869422572178478,0.6710677382319173,0.665843621399177,0.6201044386422977,0.0161438901846155,0.0103526161164026,0.0093294010047061,0.0095817223259357,0.0080552323860609,0.0091222968420843,0.0089185775157707,0.0112567323633259,0.0135323387471667,0.0101248714401237,multiblimp/results/models/merged-10-checkpoints/checkpoint_0037000/all.csv
